bg_id,id,value,bayesaverage
2138,4664,1891,5.81536
133,5497,2177,5.57188
177061,4664,1838,5.8264
665,4665,124,5.98416
64331,4664,1686,5.86297
135732,4664,2096,5.77411
173074,4665,267,5.70007
24693,4664,1872,5.81888
49399,4664,1890,5.81559
745,4664,1775,5.84068
2986,4664,1978,5.79886
30022,4664,1724,5.85256
217197,4664,1638,5.87327
1477,4664,2012,5.78969
1477,5497,2185,5.56947
163255,4664,1950,5.80467
148050,4664,1734,5.8508
226506,4664,2437,5.71175
142645,5499,1907,5.5653
6942,4664,1817,5.83104
325382,5499,1849,5.5774
40962,4665,199,5.82388
40962,5499,1882,5.57031
454,4665,151,5.92214
97655,5499,1865,5.57372
26372,4664,1685,5.86304
266968,4664,1787,5.83737
9150,4664,1754,5.84491
6041,4664,1949,5.80474
26233,4665,140,5.94756
35457,4664,1656,5.8701
5239,4664,2016,5.7885
6405,4664,2056,5.78106
7538,4666,660,5.60451
7538,5499,1915,5.56372
150138,5496,1029,5.59128
4254,4664,1862,5.82132
1337,4666,437,5.75009
147563,5498,439,5.66173
17816,5499,1940,5.55755
143023,4664,1988,5.79611
1246,4664,2253,5.74608
4816,5497,2244,5.54554
4816,5499,1937,5.55823
79,4664,1979,5.79834
69316,4667,156,5.82716
3641,4664,1948,5.80509
12054,4664,1615,5.88041
128794,4664,1746,5.84717
21991,4666,412,5.7685
326985,4664,1620,5.87828
13645,4664,1834,5.82769
122236,4664,2361,5.722
122236,5497,2171,5.57389
139,5497,2192,5.5661
139,5498,473,5.62037
9577,4664,2155,5.76507
85857,4664,1811,5.83236
94949,4664,2049,5.78274
8307,5496,1014,5.60018
8307,5498,471,5.62311
73361,4664,1753,5.84512
11283,5497,2173,5.5733
257204,5499,1902,5.56724
18776,4664,1769,5.84187
21915,4664,1675,5.86535
319263,5497,2228,5.55161
296570,4664,1683,5.86381
23258,5496,1050,5.58218
23258,5497,2208,5.56196
7253,4664,1791,5.83525
8666,4664,2051,5.78198
17821,4666,363,5.82836
218491,4664,1664,5.86793
12269,4664,1609,5.88232
38499,4666,500,5.70326
38499,5499,1869,5.57318
1924,5497,2190,5.56706
1924,5499,1875,5.5716
56604,4667,169,5.75625
10102,4664,1835,5.82763
140613,5499,1905,5.56603
56641,4664,1737,5.84997
7278,4664,1720,5.85288
10245,4664,1635,5.87497
64735,4666,492,5.70543
9238,4664,2000,5.79311
16674,4664,1902,5.81354
89880,4664,2117,5.77105
14036,5499,1901,5.56728
3670,4664,2094,5.77457
6770,4664,1823,5.82934
226789,4664,1625,5.87692
38437,4665,111,6.03335
7749,4664,1649,5.87128
7636,4664,1899,5.81416
6721,4664,1784,5.83827
245456,4664,1909,5.81269
323,5497,2187,5.56881
157528,4664,1668,5.86678
32907,4664,1729,5.85205
33048,4664,2501,5.69856
13978,4664,1866,5.82009
5475,4664,2246,5.74724
5475,5497,2237,5.54934
72200,4664,1828,5.82866
151016,5497,2184,5.57014
283935,5499,1864,5.57401
73363,4664,1771,5.8415
24209,4665,133,5.96501
1101,5499,1887,5.56933
39663,4664,1777,5.84018
4293,4664,1861,5.82135
72340,4664,1779,5.84005
17235,4665,186,5.84632
230040,4664,1721,5.85276
66809,4664,1996,5.7942
702,5496,1041,5.5869
5923,4664,1876,5.81845
11988,5497,2178,5.5718
184800,5497,2193,5.56608
184800,5499,1919,5.56322
33156,4666,450,5.74004
39067,4664,1749,5.84708
4671,4667,174,5.71915
4671,5496,1042,5.58649
130008,5497,2183,5.57025
25760,4665,118,6.00249
123406,5496,1046,5.58485
122831,5497,2196,5.56554
35452,4664,2042,5.7836
2080,4664,2441,5.71086
165633,5498,493,5.58253
26250,4664,1997,5.79418
17073,4666,484,5.71154
1387,5499,1944,5.55596
241,5496,1030,5.59124
241,5497,2188,5.56821
1792,4664,1975,5.79998
1792,5497,2234,5.54977
13212,4664,1857,5.82171
11730,4666,448,5.74064
6847,4664,1852,5.82252
16972,4664,1757,5.84437
103975,4666,537,5.67589
4917,4664,1905,5.81336
88006,4664,1785,5.83798
15990,4664,1760,5.84396
144416,5499,1878,5.5709
57368,5499,1897,5.56751
387,5497,2205,5.56235
387,5499,1930,5.56046
26305,4664,1728,5.85211
26999,4664,1967,5.80168
5383,4664,2185,5.75797
20774,4664,1818,5.83061
99120,5496,1107,5.54327
49394,4664,1972,5.80041
141430,5498,527,5.52388
198541,4664,2720,5.65852
10310,4664,1781,5.83936
67339,4664,1764,5.84264
8707,5497,2197,5.56541
35306,5497,2198,5.56535
1815,5497,2179,5.57176
299106,4664,3237,5.54554
299106,5497,2211,5.56063
40455,4664,2662,5.66938
137498,4664,2025,5.78743
160434,5499,1894,5.56809
7779,4664,1814,5.8313
754,4666,533,5.68105
425,4664,2337,5.72784
19161,5497,2246,5.54491
168653,4664,1942,5.80614
2947,5497,2241,5.54641
2947,5499,1934,5.55956
118688,4666,397,5.786
27613,5499,1895,5.56784
8354,4664,1755,5.84446
5182,4664,1994,5.79438
287189,5496,1066,5.56625
11542,4666,520,5.68965
176936,4664,2746,5.65276
6476,4664,1813,5.83201
37592,4664,1731,5.8515
12538,5499,1917,5.56349
57037,4666,575,5.64594
57037,5497,2214,5.55993
4500,4664,2020,5.78822
9086,4664,1914,5.81176
13553,4664,2170,5.76104
251026,4664,1759,5.84399
7228,4664,1839,5.82608
68947,5498,454,5.64426
68947,5499,1889,5.56902
164059,4664,2093,5.77474
16325,4664,1773,5.84107
181244,5499,1890,5.56878
11997,4666,400,5.78032
267243,4664,2098,5.77386
107917,4664,2048,5.7828
8509,4664,1912,5.81249
10889,4666,398,5.78575
127721,4664,2681,5.66542
170390,4664,1831,5.82817
174959,4664,1688,5.86242
487,4664,2967,5.60802
487,4666,652,5.60748
41585,4666,538,5.67462
41585,5499,1927,5.56119
11514,4664,1958,5.80302
4087,4664,1957,5.80311
88316,4664,2852,5.6294
88316,5496,1063,5.56799
88316,5497,2213,5.56012
49397,4664,1907,5.81309
7033,4664,2023,5.78787
8036,4664,1943,5.80601
163319,4664,1770,5.8416
50862,5497,2191,5.56629
18311,4664,1878,5.81831
51250,4666,417,5.76489
9161,4667,172,5.72318
111866,4666,661,5.6038
36616,4666,419,5.76474
21685,4664,1807,5.8333
8537,4664,1774,5.84074
243940,4664,1965,5.80175
29848,4664,2086,5.77717
41019,5496,1056,5.57649
41019,5497,2221,5.55509
1381,5499,2105,5.51314
172543,4665,235,5.74529
107372,4664,1893,5.81488
14387,4664,1850,5.82346
205439,4666,401,5.77994
146387,4664,2438,5.71152
84783,4666,462,5.72761
7475,5499,1903,5.56652
85340,5499,1906,5.56579
206464,4664,1980,5.79828
285,5496,1053,5.57982
10916,4664,1940,5.80685
1940,5496,1037,5.58885
1940,5499,1884,5.57017
315,4666,606,5.63314
27813,4666,493,5.70541
2480,5496,1033,5.59043
18867,4666,487,5.71055
17041,4664,1738,5.84997
95364,4666,565,5.65449
148745,4664,2044,5.78353
91438,4664,1830,5.82819
41032,5497,2215,5.55969
75644,4664,1926,5.80971
685,4666,451,5.73919
6750,5496,1027,5.59342
17623,5499,1896,5.56773
13328,4666,840,5.52845
335,4666,601,5.63546
143131,4666,421,5.76397
8362,4664,2166,5.76237
196676,4664,1763,5.8427
645,4666,667,5.60131
38830,4664,1919,5.81096
18127,5497,2212,5.56048
18127,5499,1911,5.56484
94822,5499,1918,5.56327
185456,4664,1840,5.82591
170043,4664,2586,5.68273
5835,4664,2035,5.78512
3147,4665,229,5.75599
337167,4664,1663,5.86815
62343,5499,1892,5.5684
30023,4664,1873,5.8188
20952,4665,332,5.62255
41149,4666,446,5.74115
13779,4664,1910,5.81262
42881,4664,2245,5.7475
244584,5499,1910,5.56496
1699,5496,1057,5.57392
264970,5499,1904,5.56606
3826,4666,409,5.77105
233149,5496,1071,5.56266
233149,5499,1990,5.54223
33541,4664,1762,5.84372
8351,4664,1880,5.81705
705,4664,1911,5.81257
1575,4664,2628,5.67491
4964,4664,1900,5.81408
268221,4664,1882,5.81619
31605,4664,1932,5.80785
137173,4666,431,5.75636
11699,4664,2027,5.78733
244026,4664,1847,5.82432
4084,4664,2198,5.75623
22758,4664,1989,5.79571
16793,4664,1895,5.81455
10246,4664,1836,5.82709
13928,4666,569,5.65089
80044,4664,1822,5.82944
11756,4664,1875,5.8187
1590,5497,2283,5.5264
1590,5499,2050,5.52814
153757,4666,567,5.65352
37683,5496,1059,5.5734
37683,5499,1912,5.56433
126340,5499,1880,5.57058
7623,4664,2866,5.62735
161682,4664,1846,5.82443
35654,4664,1934,5.80766
8736,4664,1974,5.80036
38266,4664,2129,5.76863
6470,4664,2069,5.77915
23378,4664,1952,5.80416
3404,4666,836,5.53153
4970,4664,1913,5.81247
24525,4666,403,5.77653
4276,4664,2104,5.77283
200959,4664,1851,5.82329
6993,4666,574,5.64739
17132,5497,2200,5.56498
3459,4664,2278,5.74106
16271,4664,2026,5.78734
1594,4664,2284,5.74008
280999,4664,1877,5.81831
103039,4664,1845,5.8248
3625,5496,1062,5.56998
3625,5497,2261,5.53804
173374,4664,1884,5.81607
32466,4666,593,5.63941
101930,5499,1955,5.55299
7934,4664,2017,5.78842
23733,4664,1802,5.83393
5929,4664,1870,5.81912
18687,4664,1837,5.82701
3843,4667,186,5.67806
66643,4666,629,5.61969
40385,4664,1883,5.81609
16369,4665,209,5.79858
37491,4664,2007,5.79064
36612,4664,1937,5.80743
4802,4664,2144,5.76711
172493,4664,1820,5.8301
94746,4666,429,5.7599
16456,4664,1898,5.81435
5900,4667,194,5.64077
12263,4667,151,5.84249
12139,4664,1935,5.80758
10564,4664,2010,5.79017
18310,4664,1938,5.80733
182409,4664,1887,5.81594
3727,4665,385,5.54271
8258,4664,1867,5.81989
2215,4664,2380,5.71975
28738,4666,479,5.71223
1150,5499,2038,5.53248
6374,4664,2005,5.79196
22399,4666,527,5.68382
67251,4664,2867,5.62697
81297,5497,2204,5.56289
51429,4664,1894,5.81464
20432,4664,2046,5.78318
16957,4664,2073,5.77878
5864,4664,1855,5.82186
40823,4664,2061,5.78031
12900,4664,1951,5.80437
20441,4664,2293,5.73737
6215,4664,2295,5.73723
5155,4665,233,5.75039
5155,4666,523,5.68628
42641,4664,1916,5.81159
42660,5497,2189,5.56732
313073,4664,1856,5.82173
16030,4664,1849,5.82388
8402,4664,2132,5.76817
4031,4666,612,5.62825
193792,4664,1886,5.81599
22406,4664,1995,5.79421
5694,4665,169,5.8874
8626,4664,2227,5.75068
7058,4664,2109,5.77161
151224,4666,449,5.74035
10268,4664,1966,5.8017
57691,4664,2062,5.78022
225084,4664,1987,5.79629
148557,4664,1920,5.8108
263301,4664,1924,5.8101
40005,4665,142,5.93844
18205,4664,1993,5.79462
87428,4664,1915,5.81169
147009,4665,257,5.71125
26855,4664,1903,5.81343
104063,5499,1925,5.56133
11964,4664,2079,5.77796
352963,4664,2169,5.76106
57937,4664,1892,5.81529
1598,4664,2213,5.7544
38772,4664,2418,5.71421
15275,4664,1962,5.80241
10230,4664,1865,5.82041
197633,4664,2187,5.75787
9143,4664,1928,5.80872
163601,5496,1072,5.56171
163601,5498,496,5.56537
6862,4666,442,5.74434
232437,5499,1921,5.56285
27480,4664,1843,5.82508
12211,4664,2138,5.76787
25618,5496,1032,5.59102
25618,5497,2203,5.56292
7243,4664,2008,5.79063
68227,5498,487,5.59182
68227,5499,1943,5.55638
36911,4664,2013,5.78928
2706,4664,2176,5.76029
158891,4667,141,5.90334
38836,4664,1936,5.80751
102940,5498,500,5.56174
120509,4664,1960,5.80254
3513,4666,600,5.63561
104376,4665,249,5.72294
104376,5499,1908,5.56517
2559,4666,502,5.701
12067,4664,1990,5.79504
12067,4665,326,5.62691
7640,4664,1933,5.80775
8742,4664,2140,5.76784
8049,4664,2205,5.75574
49391,4667,133,5.92974
7941,4664,2265,5.74375
179918,5496,1051,5.58102
179918,5497,2220,5.55512
47484,4664,2224,5.75124
47484,5496,1044,5.58599
20445,5497,2218,5.55624
330950,5497,2223,5.5539
990,4666,447,5.74096
17482,4664,2037,5.78496
10890,4667,171,5.73673
97433,4664,1953,5.80372
8037,4664,2194,5.7568
18699,4666,457,5.73073
73253,4664,2009,5.79018
266844,4664,1829,5.82828
126313,4666,515,5.69266
27945,4664,2103,5.77304
183405,5499,1998,5.54048
64583,5499,1914,5.56378
170298,4664,2059,5.78052
313776,4664,1956,5.8032
5483,4664,2118,5.77083
130042,4664,2024,5.78748
177698,5498,502,5.55737
226115,4664,1859,5.8215
143701,4667,149,5.85188
74312,4664,1946,5.80521
8352,4664,1986,5.79694
14685,4664,2889,5.62219
8643,4664,2444,5.7106
8643,4666,777,5.55448
142417,4664,1945,5.80538
3603,4664,2135,5.76794
10551,4665,161,5.89798
33984,4666,529,5.6819
33984,5499,1913,5.56426
10300,4664,2112,5.7715
6826,4664,2225,5.75115
89912,5496,1060,5.57239
89912,5499,1947,5.55499
8109,4664,2100,5.77346
256911,4664,2386,5.71837
60280,4664,1939,5.80709
11764,4664,1944,5.80555
5481,4664,2107,5.77224
127650,4664,2133,5.76814
215614,5499,1996,5.54127
2922,5498,520,5.53067
3035,4664,2197,5.75624
31971,4666,800,5.54637
223590,4664,2063,5.78006
11632,4666,474,5.71527
11889,4664,2019,5.78828
65061,4664,1927,5.80962
22182,4664,1827,5.82886
11821,4666,509,5.69828
39699,5499,1942,5.55673
9473,5499,1926,5.56124
7966,4664,1976,5.79956
189427,4664,1854,5.82214
2350,5499,1988,5.54264
3054,4664,2174,5.76035
1943,5499,2053,5.52732
161600,4664,2292,5.73759
30684,4664,2211,5.75482
51197,4666,490,5.7084
2153,4664,2137,5.76789
261160,4664,1885,5.81601
31454,4664,2689,5.66459
32465,4665,168,5.88865
18704,4664,2297,5.73638
5993,4664,2206,5.75566
1177,4665,264,5.70188
1530,4667,158,5.81661
297702,4664,2082,5.7774
135194,4664,1888,5.81588
10301,4664,2154,5.76556
6638,4664,2050,5.78231
26840,4665,127,5.98168
248332,4664,2089,5.77641
8577,4664,2039,5.78425
218666,4664,1923,5.81024
25841,4664,2088,5.77675
157529,4664,1906,5.81309
8410,4664,2124,5.76914
139236,5496,1055,5.57681
139236,5497,2224,5.55354
4294,4664,2172,5.76067
8818,4665,237,5.74428
129311,4664,2158,5.76478
101463,4666,481,5.7122
40766,5497,2216,5.55745
8196,4664,2884,5.62335
8196,5496,1101,5.54649
133842,4666,424,5.76302
191916,4666,476,5.71428
11287,4666,425,5.76283
84922,5499,1935,5.55926
15678,4666,534,5.67929
13980,4664,2217,5.75393
8356,4664,2021,5.78819
2666,4664,2264,5.74401
2666,5497,2239,5.54679
2235,4666,576,5.64548
132601,4664,2006,5.79073
742,4664,2115,5.77116
279556,4664,1991,5.79485
141249,4667,173,5.72069
18422,4666,883,5.50943
7980,4664,2065,5.78002
8079,4667,187,5.6767
27948,4665,261,5.70678
69105,5497,2230,5.55136
182499,4664,2057,5.78068
41611,4664,2084,5.77731
88922,5499,1976,5.54696
4265,4664,2028,5.78726
9916,4664,2149,5.76665
63823,4664,2071,5.77901
243530,4666,478,5.71323
282700,5499,1936,5.5584
1586,5496,1121,5.53212
1586,5499,2042,5.53162
8758,4664,2077,5.7782
12040,4666,488,5.70931
14082,4664,1971,5.80086
11110,4664,2136,5.7679
6381,4665,365,5.56795
9339,4664,2029,5.78716
132229,5496,1104,5.54421
3251,4664,2609,5.67927
16455,4664,1961,5.80243
2809,4664,2417,5.71447
5200,4664,2237,5.74826
112995,4664,1954,5.80334
3377,5498,522,5.52911
2824,4664,2385,5.71854
2824,5497,2219,5.55611
2285,5496,1080,5.5562
41604,4664,2229,5.74998
24923,4666,463,5.72748
6009,4664,2259,5.74489
25253,4664,2196,5.75628
5464,4666,491,5.70823
18472,4664,1998,5.79345
1244,4666,530,5.68163
5541,4664,2267,5.7436
165041,5497,2229,5.5516
165041,5499,1946,5.55565
143048,4664,2106,5.77234
218,5497,2249,5.54255
218,5499,1954,5.55302
28389,4666,438,5.7484
4124,4664,2121,5.7701
22673,5497,2231,5.55101
22673,5499,1949,5.55458
130043,4664,2045,5.78331
208323,4664,2190,5.75743
26539,4664,2033,5.78612
40803,4664,2003,5.79255
106174,5497,2222,5.55461
5107,5498,486,5.59376
5107,5499,1979,5.54638
107703,4664,2052,5.78157
10995,4664,2222,5.75297
308862,4664,1963,5.80225
1991,4664,2391,5.71753
71035,4666,496,5.70399
4215,4664,2434,5.71208
11500,4664,2184,5.75812
3691,4664,2268,5.74357
16169,4664,2004,5.79208
129310,4664,2333,5.72799
223947,4664,2216,5.754
132532,4665,331,5.62274
7992,4664,2212,5.75445
5172,4664,2364,5.72162
42195,5499,1938,5.55817
10756,5499,1953,5.55347
3309,4664,2384,5.71881
22111,5499,1957,5.55246
38929,4666,512,5.69575
9192,4664,2102,5.77305
8834,4664,2099,5.77354
19766,4667,161,5.79836
64570,5497,2217,5.5572
25937,5496,1061,5.571
25937,5497,2238,5.54914
17691,4666,544,5.66723
21935,4666,469,5.72411
171779,5499,1941,5.55697
8056,4664,2315,5.73213
128662,5499,1948,5.55487
8538,4664,2034,5.78541
14814,4664,2078,5.77804
38881,4664,2066,5.77998
36478,4666,585,5.64179
284072,4664,2001,5.7928
33595,4666,445,5.74124
7967,5499,1965,5.54958
292130,5499,1977,5.54676
11132,4664,2199,5.75611
3932,4666,532,5.68137
1697,4664,2545,5.6911
138945,4664,2215,5.75404
4256,4665,138,5.95155
6744,4664,2252,5.74622
42897,4664,2114,5.77147
14881,4664,2080,5.77764
11293,4664,2175,5.76031
31800,4664,2120,5.77024
21798,5498,483,5.59684
2988,4664,2528,5.69405
249650,4664,2156,5.76506
9908,4664,2119,5.77035
4252,4664,2321,5.73102
11113,4664,2167,5.76212
1970,4666,609,5.63064
169720,4664,2040,5.78412
2230,4666,516,5.69261
6017,4664,2223,5.75267
297374,4664,1992,5.79464
12936,4666,461,5.72863
3825,4666,507,5.69943
32327,4664,2105,5.7727
2189,5499,1951,5.55421
20595,4664,2210,5.75502
102346,4664,2147,5.76693
129013,4664,2090,5.77637
8355,4664,2053,5.78155
266756,4664,2126,5.76868
7625,4664,2291,5.73771
157002,4664,2070,5.77911
2047,5499,1981,5.54531
8723,4664,2087,5.77693
20053,4664,2296,5.73658
1263,5499,1991,5.54188
79413,4665,210,5.79348
19544,4667,218,5.5554
11179,4664,2143,5.76723
9041,4664,3119,5.56919
9041,4667,188,5.67624
1408,4664,2879,5.62386
1408,5496,1086,5.55404
7607,4666,539,5.67289
26945,4664,2153,5.76562
1781,4664,2182,5.75863
307703,4664,2085,5.77725
17430,4664,2160,5.76375
4217,4664,2360,5.72215
85899,4664,2113,5.77147
2171,4666,626,5.62028
7861,4664,2342,5.72658
19329,4667,185,5.68497
39798,5496,1076,5.55813
184688,4666,550,5.6637
19909,4664,2163,5.76325
5935,4664,2164,5.7626
4199,4664,2330,5.72898
94837,4666,862,5.51966
94837,5499,1983,5.54329
158586,4664,3155,5.56221
339619,4664,2525,5.69429
339619,5496,1067,5.56515
26486,4664,2036,5.78504
22476,4667,165,5.76773
9854,4664,2091,5.77618
176916,5499,1945,5.55584
18330,4664,2294,5.73737
109827,4664,2179,5.75928
5364,4666,551,5.66253
3936,4664,2584,5.68328
31711,4666,526,5.68451
5418,4664,2095,5.77453
226081,4666,489,5.70893
5186,4664,2763,5.64964
17054,4666,773,5.55584
197635,4664,2168,5.76184
22061,4664,3304,5.52657
271820,4664,2072,5.77886
149129,4664,2189,5.75755
22511,4667,160,5.8079
3210,4666,471,5.72012
204764,4664,2141,5.76782
2743,4664,2326,5.72998
4494,4664,2324,5.73091
16457,4664,2054,5.78151
1716,4664,2596,5.68111
29380,4664,2058,5.78061
172278,5497,2226,5.55348
129668,4664,2171,5.76071
39515,4666,467,5.72598
27359,4664,2543,5.69161
22126,4664,2286,5.73998
27944,4664,2038,5.78438
15383,4665,225,5.76154
127589,5497,2256,5.5396
127589,5499,2020,5.5358
4208,4664,2493,5.70092
96157,4664,2097,5.77398
9489,4664,2148,5.76686
316767,4664,2788,5.64389
316767,4666,739,5.56894
16450,4664,2055,5.78134
180202,5497,2225,5.55348
28565,4665,154,5.91116
85826,4664,2122,5.76952
160517,5496,1068,5.56321
247952,4664,2031,5.78632
235991,4664,2083,5.77733
176478,4664,2128,5.76864
140796,5499,1987,5.54274
250291,4664,2157,5.76489
8033,4664,2218,5.75342
27970,4667,252,5.40206
23241,5499,1972,5.54793
185383,4664,2152,5.76586
469,4665,195,5.83132
2781,5499,1970,5.54826
21506,4666,680,5.59392
8110,4664,2395,5.71665
13837,4664,2202,5.75591
66517,4666,466,5.72609
68187,4664,2064,5.78002
39007,4664,2191,5.75724
59061,5496,1064,5.56782
59061,5497,2247,5.54425
24999,4664,2339,5.72693
690,4664,2350,5.72477
339214,5499,1952,5.55364
5136,4665,174,5.87124
1593,5496,1095,5.54982
1593,5497,2258,5.53921
19591,5497,2233,5.54998
19591,5499,1963,5.55027
3561,4664,2468,5.70602
263763,5496,1075,5.56021
209113,4664,2244,5.74751
9860,4664,2180,5.75884
78093,4666,483,5.71165
142638,5496,1069,5.5632
67891,4664,2068,5.77921
42591,4664,2208,5.75521
62709,5498,489,5.58343
191032,4664,2116,5.77114
293274,4664,2081,5.7775
280979,5499,1975,5.54724
131047,4666,477,5.71389
125400,4664,2195,5.75628
8415,4664,2178,5.76007
14355,4664,2235,5.74896
39080,5499,1968,5.54835
11477,4664,2239,5.74775
2232,4666,486,5.71057
49038,4664,2146,5.76694
180595,5499,1969,5.54835
11388,4664,2092,5.7752
84671,4665,253,5.7174
6978,4666,506,5.70011
60342,4665,228,5.75809
9376,4664,2322,5.73093
25014,4664,2192,5.75721
17208,4664,2472,5.70554
204895,4664,2466,5.70649
5276,4664,2234,5.74936
270680,4664,2177,5.76015
236884,4664,2060,5.78043
7834,4666,553,5.65973
10996,4666,536,5.67729
137811,5496,1085,5.55511
8803,4664,2334,5.72786
708,4664,2372,5.72077
90730,5496,1065,5.56646
12718,4664,2204,5.75574
3024,4666,508,5.69831
268899,4664,2123,5.76921
306348,4664,2162,5.76361
1547,4666,535,5.67754
128658,4666,505,5.70012
4290,4664,2209,5.75508
11241,4664,2201,5.75592
155023,4664,2638,5.67333
155023,5497,2240,5.54649
6765,4664,2207,5.75525
97512,4666,543,5.66814
97512,5497,2236,5.54942
3658,4666,657,5.60584
42370,4664,2134,5.76808
8531,4665,202,5.81448
13269,4664,2232,5.74956
11452,4664,2231,5.74956
209644,4664,2130,5.76826
153987,4664,2181,5.75867
88925,4664,2414,5.71471
20031,4665,239,5.74243
20031,5499,1964,5.54989
9093,4664,2308,5.73306
27830,4666,616,5.62591
55896,5497,2232,5.55064
55896,5499,1958,5.55224
4967,4664,2349,5.7249
1071,4666,521,5.68719
8705,4664,2316,5.73202
242191,4664,3095,5.57692
242191,5496,1109,5.54248
10267,4664,2332,5.72808
318322,4664,2411,5.71496
35556,4665,262,5.70619
35556,5499,1960,5.55151
8727,4664,2443,5.71064
2483,4664,2712,5.6608
31074,4664,2381,5.71967
13881,4664,2336,5.72785
296321,4664,2477,5.70483
192201,5499,1959,5.55224
8322,4664,2449,5.70933
26621,4664,2254,5.74581
6487,4664,2531,5.69361
266592,4666,635,5.61725
7991,4664,2390,5.71761
2812,4664,2750,5.6514
429,5497,2257,5.53958
429,5499,1974,5.54751
129314,4664,2416,5.71456
26114,5499,1973,5.54757
125416,4664,2183,5.75835
22477,5497,2250,5.54253
22477,5499,1966,5.5491
187032,4664,2262,5.74423
49096,4664,2329,5.72917
186489,4666,605,5.63323
284981,4664,2601,5.68064
284981,5497,2270,5.53493
4107,4665,220,5.76891
3705,5498,503,5.55714
3705,5499,2001,5.54003
8334,4664,2357,5.72328
1627,4667,241,5.4604
3616,4664,2608,5.6798
33605,4666,560,5.65731
241828,4664,2241,5.7477
2751,4664,2451,5.70901
131379,4664,2188,5.75775
37260,4664,2142,5.76749
6118,4666,584,5.64225
6118,5499,1967,5.54857
10361,4664,2298,5.73621
6699,4664,2250,5.74659
15211,4664,2352,5.72404
26211,5497,2243,5.54588
26211,5499,1961,5.55144
6503,4664,2539,5.69207
175845,5499,1978,5.54654
21572,4666,666,5.60139
14441,4665,302,5.6552
14762,4664,2173,5.76038
143745,4664,2108,5.77181
8923,4666,499,5.70345
15212,4664,2341,5.72682
31846,4664,2161,5.76369
983,4666,788,5.54997
983,5499,2014,5.53761
